2,3,10 6,7 0.021250 0.18579234972677597 0.114375 0.290312
2,3,7 6,10 0.021250 0.2118380062305296 0.100312 0.298750
2,3,6 7,10 0.021250 0.08607594936708861 0.246875 0.133437
7,10 2,3,6 0.021250 0.1592505854800937 0.133437 0.246875
6,10 2,3,7 0.021250 0.07112970711297072 0.298750 0.100312
6,7 2,3,10 0.021250 0.07319698600645856 0.290312 0.114375
3,10 2,6,7 0.021250 0.15454545454545454 0.137500 0.188125
3,7 2,6,10 0.021250 0.10914927768860354 0.194688 0.259062
3,6 2,7,10 0.021250 0.058169375534645 0.365312 0.115937
2,10 3,6,7 0.021250 0.05738396624472574 0.370312 0.173437
2,7 3,6,10 0.021250 0.09418282548476455 0.225625 0.115937
2,6 3,7,10 0.021250 0.04066985645933014 0.522500 0.034063
2,3 6,7,10 0.021250 0.07311827956989247 0.290625 0.111562
3,6,7,11 2 0.016563 0.654320987654321 0.025313 0.741250
2,6,7,11 3 0.016563 0.6309523809523809 0.026250 0.426250
2,3,7,11 6 0.016563 0.8983050847457628 0.018437 0.737812
2,3,6,11 7 0.016563 0.19557195571955718 0.084687 0.341562
2,3,6,7 11 0.016563 0.1840277777777778 0.090000 0.174063
6,7,11 2,3 0.016563 0.4491525423728814 0.036875 0.290625
3,7,11 2,6 0.016563 0.5888888888888889 0.028125 0.522500
3,6,11 2,7 0.016563 0.1620795107033639 0.102188 0.225625
3,6,7 2,11 0.016563 0.09549549549549549 0.173437 0.146563
2,7,11 3,6 0.016563 0.5247524752475248 0.031563 0.365312
2,6,11 3,7 0.016563 0.1402116402116402 0.118125 0.194688
2,6,7 3,11 0.016563 0.08803986710963455 0.188125 0.114687
2,3,11 6,7 0.016563 0.17263843648208468 0.095937 0.290312
2,3,7 6,11 0.016563 0.16510903426791276 0.100312 0.142187
2,3,6 7,11 0.016563 0.0670886075949367 0.246875 0.043125
7,11 2,3,6 0.016563 0.38405797101449274 0.043125 0.246875
6,11 2,3,7 0.016563 0.11648351648351649 0.142187 0.100312
6,7 2,3,11 0.016563 0.05705059203444564 0.290312 0.095937
3,11 2,6,7 0.016563 0.1444141689373297 0.114687 0.188125
3,7 2,6,11 0.016563 0.08507223113964688 0.194688 0.118125
3,6 2,7,11 0.016563 0.045337895637296836 0.365312 0.031563
2,11 3,6,7 0.016563 0.11300639658848614 0.146563 0.173437
2,7 3,6,11 0.016563 0.07340720221606649 0.225625 0.102188
2,6 3,7,11 0.016563 0.031698564593301434 0.522500 0.028125
2,3 6,7,11 0.016563 0.05698924731182796 0.290625 0.036875
3,6,7,12 2 0.073438 0.4957805907172996 0.148125 0.741250
2,6,7,12 3 0.073438 0.45366795366795365 0.161875 0.426250
2,3,7,12 6 0.073438 0.8969465648854962 0.081875 0.737812
2,3,6,12 7 0.073438 0.4527938342967245 0.162188 0.341562
2,3,6,7 12 0.073438 0.8159722222222222 0.090000 0.825937
6,7,12 2,3 0.073438 0.28976572133168926 0.253437 0.290625
3,7,12 2,6 0.073438 0.44090056285178236 0.166563 0.522500
3,6,12 2,7 0.073438 0.27909738717339666 0.263125 0.225625
3,6,7 2,12 0.073438 0.42342342342342343 0.173437 0.594688
2,7,12 3,6 0.073438 0.3784219001610306 0.194062 0.365312
2,6,12 3,7 0.073438 0.18160741885625967 0.404375 0.194688
2,6,7 3,12 0.073438 0.3903654485049834 0.188125 0.311563
2,3,12 6,7 0.073438 0.37720706260032105 0.194688 0.290312
2,3,7 6,12 0.073438 0.7320872274143302 0.100312 0.595625
2,3,6 7,12 0.073438 0.2974683544303797 0.246875 0.298438
7,12 2,3,6 0.073438 0.24607329842931938 0.298438 0.246875
6,12 2,3,7 0.073438 0.12329485834207765 0.595625 0.100312
6,7 2,3,12 0.073438 0.2529601722282024 0.290312 0.194688
3,12 2,6,7 0.073438 0.23570712136409228 0.311563 0.188125
3,7 2,6,12 0.073438 0.37720706260032105 0.194688 0.404375
3,6 2,7,12 0.073438 0.20102651839178784 0.365312 0.194062
2,12 3,6,7 0.073438 0.12348922753547031 0.594688 0.173437
2,7 3,6,12 0.073438 0.3254847645429363 0.225625 0.263125
2,6 3,7,12 0.073438 0.14055023923444976 0.522500 0.166563
2,3 6,7,12 0.073438 0.25268817204301075 0.290625 0.253437
3,6,7,13 2 0.067500 0.4897959183673469 0.137813 0.741250
2,6,7,13 3 0.067500 0.8059701492537313 0.083750 0.426250
2,3,7,13 6 0.067500 0.9191489361702128 0.073438 0.737812
2,3,6,13 7 0.067500 0.7152317880794702 0.094375 0.341562
2,3,6,7 13 0.067500 0.75 0.090000 0.345625
6,7,13 2,3 0.067500 0.4067796610169492 0.165937 0.290625
3,7,13 2,6 0.067500 0.44171779141104295 0.152812 0.522500
3,6,13 2,7 0.067500 0.36610169491525424 0.184375 0.225625
3,6,7 2,13 0.067500 0.3891891891891892 0.173437 0.165313
2,7,13 3,6 0.067500 0.7152317880794702 0.094375 0.365312
2,6,13 3,7 0.067500 0.5034965034965035 0.134063 0.194688
2,6,7 3,13 0.067500 0.3588039867109635 0.188125 0.205625
2,3,13 6,7 0.067500 0.6486486486486487 0.104063 0.290312
2,3,7 6,13 0.067500 0.6728971962616822 0.100312 0.292187
2,3,6 7,13 0.067500 0.27341772151898736 0.246875 0.187188
7,13 2,3,6 0.067500 0.3606010016694491 0.187188 0.246875
6,13 2,3,7 0.067500 0.23101604278074866 0.292187 0.100312
6,7 2,3,13 0.067500 0.232508073196986 0.290312 0.104063
3,13 2,6,7 0.067500 0.3282674772036474 0.205625 0.188125
3,7 2,6,13 0.067500 0.3467094703049759 0.194688 0.134063
3,6 2,7,13 0.067500 0.1847733105218135 0.365312 0.094375
2,13 3,6,7 0.067500 0.40831758034026466 0.165313 0.173437
2,7 3,6,13 0.067500 0.29916897506925205 0.225625 0.184375
2,6 3,7,13 0.067500 0.1291866028708134 0.522500 0.152812
2,3 6,7,13 0.067500 0.23225806451612904 0.290625 0.165937
3,6,7,14 2 0.022500 0.631578947368421 0.035625 0.741250
2,6,7,14 3 0.022500 0.2155688622754491 0.104375 0.426250
2,3,7,14 6 0.022500 0.8372093023255814 0.026875 0.737812
2,3,6,14 7 0.022500 0.14754098360655737 0.152500 0.341562
2,3,6,7 14 0.022500 0.25 0.090000 0.654375
6,7,14 2,3 0.022500 0.18090452261306533 0.124375 0.290625
3,7,14 2,6 0.022500 0.5373134328358209 0.041875 0.522500
3,6,14 2,7 0.022500 0.12435233160621761 0.180938 0.225625
3,6,7 2,14 0.022500 0.12972972972972974 0.173437 0.575937
2,7,14 3,6 0.022500 0.17142857142857143 0.131250 0.365312
2,6,14 3,7 0.022500 0.057924376508447305 0.388437 0.194688
2,6,7 3,14 0.022500 0.11960132890365449 0.188125 0.220625
2,3,14 6,7 0.022500 0.12060301507537688 0.186562 0.290312
2,3,7 6,14 0.022500 0.22429906542056074 0.100312 0.445625
2,3,6 7,14 0.022500 0.09113924050632911 0.246875 0.154375
7,14 2,3,6 0.022500 0.145748987854251 0.154375 0.246875
6,14 2,3,7 0.022500 0.05049088359046283 0.445625 0.100312
6,7 2,3,14 0.022500 0.077502691065662 0.290312 0.186562
3,14 2,6,7 0.022500 0.10198300283286119 0.220625 0.188125
3,7 2,6,14 0.022500 0.11556982343499198 0.194688 0.388437
3,6 2,7,14 0.022500 0.06159110350727117 0.365312 0.131250
2,14 3,6,7 0.022500 0.03906673901247965 0.575937 0.173437
2,7 3,6,14 0.022500 0.0997229916897507 0.225625 0.180938
2,6 3,7,14 0.022500 0.0430622009569378 0.522500 0.041875
2,3 6,7,14 0.022500 0.07741935483870968 0.290625 0.124375
3,6,8,9 2 0.081875 0.7751479289940828 0.105625 0.741250
2,6,8,9 3 0.081875 0.4789762340036563 0.170937 0.426250
2,3,8,9 6 0.081875 0.8161993769470405 0.100312 0.737812
2,3,6,9 8 0.081875 0.5435684647302904 0.150625 0.658438
2,3,6,8 9 0.081875 0.5219123505976095 0.156875 0.576875
6,8,9 2,3 0.081875 0.31452581032412963 0.260313 0.290625
3,8,9 2,6 0.081875 0.6390243902439025 0.128125 0.522500
3,6,9 2,8 0.081875 0.3283208020050125 0.249375 0.515625
3,6,8 2,9 0.081875 0.42671009771986973 0.191875 0.370937
2,8,9 3,6 0.081875 0.3133971291866029 0.261250 0.365312
2,6,9 3,8 0.081875 0.3107947805456702 0.263437 0.231563
2,6,8 3,9 0.081875 0.24485981308411214 0.334375 0.288750
2,3,9 6,8 0.081875 0.4645390070921986 0.176250 0.447500
2,3,8 6,9 0.081875 0.4302134646962233 0.190312 0.439063
2,3,6 8,9 0.081875 0.33164556962025316 0.246875 0.368750
8,9 2,3,6 0.081875 0.22203389830508474 0.368750 0.246875
6,9 2,3,8 0.081875 0.18647686832740212 0.439063 0.190312
6,8 2,3,9 0.081875 0.1829608938547486 0.447500 0.176250
3,9 2,6,8 0.081875 0.28354978354978355 0.288750 0.334375
3,8 2,6,9 0.081875 0.3535762483130904 0.231563 0.263437
3,6 2,8,9 0.081875 0.22412318220701455 0.365312 0.261250
2,9 3,6,8 0.081875 0.22072451558550968 0.370937 0.191875
2,8 3,6,9 0.081875 0.15878787878787878 0.515625 0.249375
2,6 3,8,9 0.081875 0.15669856459330145 0.522500 0.128125
2,3 6,8,9 0.081875 0.2817204301075269 0.290625 0.260313
3,6,8,10 2 0.075000 0.8695652173913043 0.086250 0.741250
2,6,8,10 3 0.075000 0.4588910133843212 0.163438 0.426250
2,3,8,10 6 0.075000 0.8333333333333334 0.090000 0.737812
2,3,6,10 8 0.075000 0.7792207792207793 0.096250 0.658438
2,3,6,8 10 0.075000 0.47808764940239046 0.156875 0.423125
6,8,10 2,3 0.075000 0.4006677796327212 0.187188 0.290625
3,8,10 2,6 0.075000 0.7250755287009063 0.103438 0.522500
3,6,10 2,8 0.075000 0.6469002695417789 0.115937 0.515625
3,6,8 2,10 0.075000 0.39087947882736157 0.191875 0.370312
2,8,10 3,6 0.075000 0.29484029484029484 0.254375 0.365312
2,6,10 3,8 0.075000 0.28950542822677927 0.259062 0.231563
2,6,8 3,10 0.075000 0.22429906542056074 0.334375 0.137500
2,3,10 6,8 0.075000 0.6557377049180327 0.114375 0.447500
2,3,8 6,10 0.075000 0.39408866995073893 0.190312 0.298750
2,3,6 8,10 0.075000 0.3037974683544304 0.246875 0.289687
8,10 2,3,6 0.075000 0.2588996763754045 0.289687 0.246875
6,10 2,3,8 0.075000 0.2510460251046025 0.298750 0.190312
6,8 2,3,10 0.075000 0.16759776536312848 0.447500 0.114375
3,10 2,6,8 0.075000 0.5454545454545454 0.137500 0.334375
3,8 2,6,10 0.075000 0.32388663967611336 0.231563 0.259062
3,6 2,8,10 0.075000 0.20530367835757057 0.365312 0.254375
2,10 3,6,8 0.075000 0.20253164556962025 0.370312 0.191875
2,8 3,6,10 0.075000 0.14545454545454545 0.515625 0.115937
2,6 3,8,10 0.075000 0.14354066985645933 0.522500 0.103438
2,3 6,8,10 0.075000 0.25806451612903225 0.290625 0.187188
3,6,8,11 2 0.068125 0.8861788617886179 0.076875 0.741250
2,6,8,11 3 0.068125 0.7414965986394558 0.091875 0.426250
2,3,8,11 6 0.068125 0.8790322580645161 0.077500 0.737812
2,3,6,11 8 0.068125 0.8044280442804428 0.084687 0.658438
2,3,6,8 11 0.068125 0.4342629482071713 0.156875 0.174063
6,8,11 2,3 0.068125 0.6468842729970327 0.105313 0.290625
3,8,11 2,6 0.068125 0.7870036101083032 0.086563 0.522500
3,6,11 2,8 0.068125 0.6666666666666666 0.102188 0.515625
3,6,8 2,11 0.068125 0.3550488599348534 0.191875 0.146563
2,8,11 3,6 0.068125 0.592391304347826 0.115000 0.365312
2,6,11 3,8 0.068125 0.5767195767195767 0.118125 0.231563
2,6,8 3,11 0.068125 0.20373831775700935 0.334375 0.114687
2,3,11 6,8 0.068125 0.7100977198697068 0.095937 0.447500
2,3,8 6,11 0.068125 0.3579638752052545 0.190312 0.142187
2,3,6 8,11 0.068125 0.2759493670886076 0.246875 0.130938
8,11 2,3,6 0.068125 0.5202863961813843 0.130938 0.246875
6,11 2,3,8 0.068125 0.47912087912087914 0.142187 0.190312
6,8 2,3,11 0.068125 0.15223463687150837 0.447500 0.095937
3,11 2,6,8 0.068125 0.5940054495912807 0.114687 0.334375
3,8 2,6,11 0.068125 0.2941970310391363 0.231563 0.118125
3,6 2,8,11 0.068125 0.1864841745081266 0.365312 0.115000
2,11 3,6,8 0.068125 0.464818763326226 0.146563 0.191875
2,8 3,6,11 0.068125 0.1321212121212121 0.515625 0.102188
2,6 3,8,11 0.068125 0.1303827751196172 0.522500 0.086563
2,3 6,8,11 0.068125 0.23440860215053763 0.290625 0.105313
3,6,8,12 2 0.088750 0.7717391304347826 0.115000 0.741250
2,6,8,12 3 0.088750 0.36597938144329895 0.242500 0.426250
2,3,8,12 6 0.088750 0.7867036011080333 0.112812 0.737812
2,3,6,12 8 0.088750 0.5472061657032755 0.162188 0.658438
2,3,6,8 12 0.088750 0.5657370517928287 0.156875 0.825937
6,8,12 2,3 0.088750 0.2593607305936073 0.342187 0.290625
3,8,12 2,6 0.088750 0.6120689655172413 0.145000 0.522500
3,6,12 2,8 0.088750 0.33729216152019004 0.263125 0.515625
3,6,8 2,12 0.088750 0.46254071661237783 0.191875 0.594688
2,8,12 3,6 0.088750 0.22152886115444617 0.400625 0.365312
2,6,12 3,8 0.088750 0.21947449768160743 0.404375 0.231563
2,6,8 3,12 0.088750 0.26542056074766357 0.334375 0.311563
2,3,12 6,8 0.088750 0.45585874799357945 0.194688 0.447500
2,3,8 6,12 0.088750 0.4663382594417077 0.190312 0.595625
2,3,6 8,12 0.088750 0.3594936708860759 0.246875 0.527500
8,12 2,3,6 0.088750 0.16824644549763032 0.527500 0.246875
6,12 2,3,8 0.088750 0.14900314795383002 0.595625 0.190312
6,8 2,3,12 0.088750 0.19832402234636873 0.447500 0.194688
3,12 2,6,8 0.088750 0.2848545636910732 0.311563 0.334375
3,8 2,6,12 0.088750 0.3832658569500675 0.231563 0.404375
3,6 2,8,12 0.088750 0.24294268605645852 0.365312 0.400625
2,12 3,6,8 0.088750 0.14923804519180242 0.594688 0.191875
2,8 3,6,12 0.088750 0.17212121212121212 0.515625 0.263125
2,6 3,8,12 0.088750 0.16985645933014354 0.522500 0.145000
2,3 6,8,12 0.088750 0.3053763440860215 0.290625 0.342187
3,6,8,13 2 0.026875 0.5771812080536913 0.046562 0.741250
2,6,8,13 3 0.026875 0.5341614906832298 0.050313 0.426250
2,3,8,13 6 0.026875 0.8775510204081632 0.030625 0.737812
2,3,6,13 8 0.026875 0.2847682119205298 0.094375 0.658438
2,3,6,8 13 0.026875 0.17131474103585656 0.156875 0.345625
6,8,13 2,3 0.026875 0.21287128712871287 0.126250 0.290625
3,8,13 2,6 0.026875 0.5088757396449705 0.052812 0.522500
3,6,13 2,8 0.026875 0.14576271186440679 0.184375 0.515625
3,6,8 2,13 0.026875 0.14006514657980457 0.191875 0.165313
2,8,13 3,6 0.026875 0.3788546255506608 0.070938 0.365312
2,6,13 3,8 0.026875 0.20046620046620048 0.134063 0.231563
2,6,8 3,13 0.026875 0.08037383177570094 0.334375 0.205625
2,3,13 6,8 0.026875 0.25825825825825827 0.104063 0.447500
2,3,8 6,13 0.026875 0.1412151067323481 0.190312 0.292187
2,3,6 8,13 0.026875 0.10886075949367088 0.246875 0.158438
8,13 2,3,6 0.026875 0.16962524654832348 0.158438 0.246875
6,13 2,3,8 0.026875 0.09197860962566845 0.292187 0.190312
6,8 2,3,13 0.026875 0.06005586592178771 0.447500 0.104063
3,13 2,6,8 0.026875 0.13069908814589665 0.205625 0.334375
3,8 2,6,13 0.026875 0.11605937921727395 0.231563 0.134063
3,6 2,8,13 0.026875 0.07356715141146279 0.365312 0.070938
2,13 3,6,8 0.026875 0.16257088846880907 0.165313 0.191875
2,8 3,6,13 0.026875 0.052121212121212124 0.515625 0.184375
2,6 3,8,13 0.026875 0.05143540669856459 0.522500 0.052812
2,3 6,8,13 0.026875 0.09247311827956989 0.290625 0.126250
3,6,8,14 2 0.130000 0.8946236559139785 0.145313 0.741250
2,6,8,14 3 0.130000 0.45764576457645767 0.284062 0.426250
2,3,8,14 6 0.130000 0.8140900195694716 0.159688 0.737812
2,3,6,14 8 0.130000 0.8524590163934426 0.152500 0.658438
2,3,6,8 14 0.130000 0.8286852589641435 0.156875 0.654375
6,8,14 2,3 0.130000 0.4046692607003891 0.321250 0.290625
3,8,14 2,6 0.130000 0.7272727272727273 0.178750 0.522500
3,6,14 2,8 0.130000 0.7184801381692574 0.180938 0.515625
3,6,8 2,14 0.130000 0.6775244299674267 0.191875 0.575937
2,8,14 3,6 0.130000 0.29234012649332397 0.444688 0.365312
2,6,14 3,8 0.130000 0.33467417538214 0.388437 0.231563
2,6,8 3,14 0.130000 0.38878504672897196 0.334375 0.220625
2,3,14 6,8 0.130000 0.6968174204355109 0.186562 0.447500
2,3,8 6,14 0.130000 0.6830870279146142 0.190312 0.445625
2,3,6 8,14 0.130000 0.5265822784810127 0.246875 0.500000
8,14 2,3,6 0.130000 0.26 0.500000 0.246875
6,14 2,3,8 0.130000 0.2917251051893408 0.445625 0.190312
6,8 2,3,14 0.130000 0.2905027932960894 0.447500 0.186562
3,14 2,6,8 0.130000 0.5892351274787535 0.220625 0.334375
3,8 2,6,14 0.130000 0.5614035087719298 0.231563 0.388437
3,6 2,8,14 0.130000 0.3558597091531223 0.365312 0.444688
2,14 3,6,8 0.130000 0.22571893651654912 0.575937 0.191875
2,8 3,6,14 0.130000 0.25212121212121213 0.515625 0.180938
2,6 3,8,14 0.130000 0.24880382775119617 0.522500 0.178750
2,3 6,8,14 0.130000 0.44731182795698926 0.290625 0.321250
3,6,9,11 2 0.021250 0.6868686868686869 0.030937 0.741250
2,6,9,11 3 0.021250 0.6538461538461539 0.032500 0.426250
2,3,9,11 6 0.021250 0.8292682926829268 0.025625 0.737812
2,3,6,11 9 0.021250 0.25092250922509224 0.084687 0.576875
2,3,6,9 11 0.021250 0.14107883817427386 0.150625 0.174063
6,9,11 2,3 0.021250 0.4444444444444444 0.047813 0.290625
3,9,11 2,6 0.021250 0.591304347826087 0.035937 0.522500
3,6,11 2,9 0.021250 0.20795107033639143 0.102188 0.370937
3,6,9 2,11 0.021250 0.08521303258145363 0.249375 0.146563
2,9,11 3,6 0.021250 0.46258503401360546 0.045937 0.365312
2,6,11 3,9 0.021250 0.17989417989417988 0.118125 0.288750
2,6,9 3,11 0.021250 0.08066429418742586 0.263437 0.114687
2,3,11 6,9 0.021250 0.22149837133550487 0.095937 0.439063
2,3,9 6,11 0.021250 0.12056737588652482 0.176250 0.142187
2,3,6 9,11 0.021250 0.08607594936708861 0.246875 0.063437
9,11 2,3,6 0.021250 0.33497536945812806 0.063437 0.246875
6,11 2,3,9 0.021250 0.14945054945054945 0.142187 0.176250
6,9 2,3,11 0.021250 0.048398576512455514 0.439063 0.095937
3,11 2,6,9 0.021250 0.18528610354223432 0.114687 0.263437
3,9 2,6,11 0.021250 0.0735930735930736 0.288750 0.118125
3,6 2,9,11 0.021250 0.058169375534645 0.365312 0.045937
2,11 3,6,9 0.021250 0.14498933901918976 0.146563 0.249375
2,9 3,6,11 0.021250 0.05728727885425442 0.370937 0.102188
2,6 3,9,11 0.021250 0.04066985645933014 0.522500 0.035937
2,3 6,9,11 0.021250 0.07311827956989247 0.290625 0.047813
3,6,9,12 2 0.129375 0.592274678111588 0.218438 0.741250
2,6,9,12 3 0.129375 0.5602165087956699 0.230937 0.426250
2,3,9,12 6 0.129375 0.8589211618257261 0.150625 0.737812
2,3,6,12 9 0.129375 0.7976878612716763 0.162188 0.576875
2,3,6,9 12 0.129375 0.8589211618257261 0.150625 0.825937
6,9,12 2,3 0.129375 0.3306709265175719 0.391250 0.290625
3,9,12 2,6 0.129375 0.511742892459827 0.252812 0.522500
3,6,12 2,9 0.129375 0.4916864608076009 0.263125 0.370937
3,6,9 2,12 0.129375 0.518796992481203 0.249375 0.594688
2,9,12 3,6 0.129375 0.39807692307692305 0.325000 0.365312
2,6,12 3,9 0.129375 0.31993817619783615 0.404375 0.288750
2,6,9 3,12 0.129375 0.49110320284697506 0.263437 0.311563
2,3,12 6,9 0.129375 0.6645264847512039 0.194688 0.439063
2,3,9 6,12 0.129375 0.7340425531914894 0.176250 0.595625
2,3,6 9,12 0.129375 0.5240506329113924 0.246875 0.513437
9,12 2,3,6 0.129375 0.2519780888618381 0.513437 0.246875
6,12 2,3,9 0.129375 0.21720881427072403 0.595625 0.176250
6,9 2,3,12 0.129375 0.29466192170818506 0.439063 0.194688
3,12 2,6,9 0.129375 0.4152457372116349 0.311563 0.263437
3,9 2,6,12 0.129375 0.44805194805194803 0.288750 0.404375
3,6 2,9,12 0.129375 0.3541488451668092 0.365312 0.325000
2,12 3,6,9 0.129375 0.21755123489227535 0.594688 0.249375
2,9 3,6,12 0.129375 0.34877843302443134 0.370937 0.263125
2,6 3,9,12 0.129375 0.24760765550239233 0.522500 0.252812
2,3 6,9,12 0.129375 0.44516129032258067 0.290625 0.391250
3,6,9,13 2 0.077188 0.4881422924901186 0.158125 0.741250
2,6,9,13 3 0.077188 0.7439759036144579 0.103750 0.426250
2,3,9,13 6 0.077188 0.9047619047619048 0.085312 0.737812
2,3,6,13 9 0.077188 0.8178807947019867 0.094375 0.576875
2,3,6,9 13 0.077188 0.5124481327800829 0.150625 0.345625
6,9,13 2,3 0.077188 0.3146496815286624 0.245312 0.290625
3,9,13 2,6 0.077188 0.4379432624113475 0.176250 0.522500
3,6,13 2,9 0.077188 0.4186440677966102 0.184375 0.370937
3,6,9 2,13 0.077188 0.30952380952380953 0.249375 0.165313
2,9,13 3,6 0.077188 0.6221662468513854 0.124063 0.365312
2,6,13 3,9 0.077188 0.5757575757575758 0.134063 0.288750
2,6,9 3,13 0.077188 0.2930011862396204 0.263437 0.205625
2,3,13 6,9 0.077188 0.7417417417417418 0.104063 0.439063
2,3,9 6,13 0.077188 0.4379432624113475 0.176250 0.292187
2,3,6 9,13 0.077188 0.31265822784810127 0.246875 0.284687
9,13 2,3,6 0.077188 0.2711306256860593 0.284687 0.246875
6,13 2,3,9 0.077188 0.2641711229946524 0.292187 0.176250
6,9 2,3,13 0.077188 0.17580071174377224 0.439063 0.104063
3,13 2,6,9 0.077188 0.37537993920972645 0.205625 0.263437
3,9 2,6,13 0.077188 0.26731601731601734 0.288750 0.134063
3,6 2,9,13 0.077188 0.21129170230966637 0.365312 0.124063
2,13 3,6,9 0.077188 0.4669187145557656 0.165313 0.249375
2,9 3,6,13 0.077188 0.2080876158382477 0.370937 0.184375
2,6 3,9,13 0.077188 0.14772727272727273 0.522500 0.176250
2,3 6,9,13 0.077188 0.26559139784946234 0.290625 0.245312
3,6,9,14 2 0.073438 0.8047945205479452 0.091250 0.741250
2,6,9,14 3 0.073438 0.4598825831702544 0.159688 0.426250
2,3,9,14 6 0.073438 0.8075601374570447 0.090938 0.737812
2,3,6,14 9 0.073438 0.48155737704918034 0.152500 0.576875
2,3,6,9 14 0.073438 0.487551867219917 0.150625 0.654375
6,9,14 2,3 0.073438 0.3790322580645161 0.193750 0.290625
3,9,14 2,6 0.073438 0.6527777777777778 0.112500 0.522500
3,6,14 2,9 0.073438 0.4058721934369603 0.180938 0.370937
3,6,9 2,14 0.073438 0.29448621553884713 0.249375 0.575937
2,9,14 3,6 0.073438 0.2974683544303797 0.246875 0.365312
2,6,14 3,9 0.073438 0.18905872888173772 0.388437 0.288750
2,6,9 3,14 0.073438 0.27876631079478054 0.263437 0.220625
2,3,14 6,9 0.073438 0.3936348408710218 0.186562 0.439063
2,3,9 6,14 0.073438 0.4166666666666667 0.176250 0.445625
2,3,6 9,14 0.073438 0.2974683544303797 0.246875 0.292187
9,14 2,3,6 0.073438 0.25133689839572193 0.292187 0.246875
6,14 2,3,9 0.073438 0.16479663394109398 0.445625 0.176250
6,9 2,3,14 0.073438 0.16725978647686832 0.439063 0.186562
3,14 2,6,9 0.073438 0.3328611898016997 0.220625 0.263437
3,9 2,6,14 0.073438 0.25432900432900435 0.288750 0.388437
3,6 2,9,14 0.073438 0.20102651839178784 0.365312 0.246875
2,14 3,6,9 0.073438 0.12750949538795442 0.575937 0.249375
2,9 3,6,14 0.073438 0.1979780960404381 0.370937 0.180938
2,6 3,9,14 0.073438 0.14055023923444976 0.522500 0.112500
2,3 6,9,14 0.073438 0.25268817204301075 0.290625 0.193750
3,6,10,11 2 0.063437 0.8903508771929824 0.071250 0.741250
2,6,10,11 3 0.063437 0.7408759124087592 0.085625 0.426250
2,3,10,11 6 0.063437 0.9022222222222223 0.070312 0.737812
2,3,6,11 10 0.063437 0.7490774907749077 0.084687 0.423125
2,3,6,10 11 0.063437 0.6590909090909091 0.096250 0.174063
6,10,11 2,3 0.063437 0.6721854304635762 0.094375 0.290625
3,10,11 2,6 0.063437 0.8055555555555556 0.078750 0.522500
3,6,11 2,10 0.063437 0.6207951070336392 0.102188 0.370312
3,6,10 2,11 0.063437 0.5471698113207547 0.115937 0.146563
2,10,11 3,6 0.063437 0.6304347826086957 0.100625 0.365312
2,6,11 3,10 0.063437 0.5370370370370371 0.118125 0.137500
2,6,10 3,11 0.063437 0.2448733413751508 0.259062 0.114687
2,3,11 6,10 0.063437 0.6612377850162866 0.095937 0.298750
2,3,10 6,11 0.063437 0.5546448087431693 0.114375 0.142187
2,3,6 10,11 0.063437 0.2569620253164557 0.246875 0.110625
10,11 2,3,6 0.063437 0.5734463276836158 0.110625 0.246875
6,11 2,3,10 0.063437 0.4461538461538462 0.142187 0.114375
6,10 2,3,11 0.063437 0.21234309623430964 0.298750 0.095937
3,11 2,6,10 0.063437 0.553133514986376 0.114687 0.259062
3,10 2,6,11 0.063437 0.46136363636363636 0.137500 0.118125
3,6 2,10,11 0.063437 0.17365269461077845 0.365312 0.100625
2,11 3,6,10 0.063437 0.43283582089552236 0.146563 0.115937
2,10 3,6,11 0.063437 0.17130801687763714 0.370312 0.102188
2,6 3,10,11 0.063437 0.12141148325358851 0.522500 0.078750
2,3 6,10,11 0.063437 0.21827956989247313 0.290625 0.094375
3,6,10,12 2 0.032813 0.7342657342657343 0.044687 0.741250
2,6,10,12 3 0.032813 0.1891891891891892 0.173437 0.426250
2,3,10,12 6 0.032813 0.7446808510638298 0.044062 0.737812
2,3,6,12 10 0.032813 0.2023121387283237 0.162188 0.423125
2,3,6,10 12 0.032813 0.3409090909090909 0.096250 0.825937
6,10,12 2,3 0.032813 0.16055045871559634 0.204375 0.290625
3,10,12 2,6 0.032813 0.5585106382978723 0.058750 0.522500
3,6,12 2,10 0.032813 0.12470308788598575 0.263125 0.370312
3,6,10 2,12 0.032813 0.2830188679245283 0.115937 0.594688
2,10,12 3,6 0.032813 0.12166859791425261 0.269688 0.365312
2,6,12 3,10 0.032813 0.08114374034003091 0.404375 0.137500
2,6,10 3,12 0.032813 0.12665862484921592 0.259062 0.311563
2,3,12 6,10 0.032813 0.16853932584269662 0.194688 0.298750
2,3,10 6,12 0.032813 0.28688524590163933 0.114375 0.595625
2,3,6 10,12 0.032813 0.13291139240506328 0.246875 0.312500
10,12 2,3,6 0.032813 0.105 0.312500 0.246875
6,12 2,3,10 0.032813 0.05508919202518363 0.595625 0.114375
6,10 2,3,12 0.032813 0.1098326359832636 0.298750 0.194688
3,12 2,6,10 0.032813 0.10531594784353059 0.311563 0.259062
3,10 2,6,12 0.032813 0.23863636363636365 0.137500 0.404375
3,6 2,10,12 0.032813 0.08982035928143713 0.365312 0.269688
2,12 3,6,10 0.032813 0.055176037834997374 0.594688 0.115937
2,10 3,6,12 0.032813 0.08860759493670886 0.370312 0.263125
2,6 3,10,12 0.032813 0.06279904306220095 0.522500 0.058750
